#重庆有线，https://live.404003.xyz/txt/cqyx.txt

#203.186.35.247、203.186.35.240、43.152.25.217、43.152.23.164、43.152.23.238、43.152.25.114、43.152.24.231

央视,#genre#
四川卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/sichuanHD/__op/default/__f/index.m3u8
天津卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/tianjinHD/__op/default/__f/index.m3u8
宁夏卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/ningxia/__op/default/__f/index.m3u8
安徽卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8
山东卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/shandongHD/__op/default/__f/index.m3u8
山西卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanxiSD/__op/default/__f/index.m3u8
广东卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/guangdongHD/__op/default/__f/index.m3u8
广西卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/guangxiHD/__op/default/__f/index.m3u8
广西卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/guangxiHD/__op/default/__f/index.m3u8  
教育卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/sdjiaoyuSD/__op/default/__f/index.m3u8
新疆卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/xinjiangSD/__op/default/__f/index.m3u8
江西卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangxiHD/__op/default/__f/index.m3u8
河北卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/hebeiSD/__op/default/__f/index.m3u8
河南卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8
海南卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/hainanSD/__op/default/__f/index.m3u8
深圳卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8
湖北卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8
西藏卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/xizangSD/__op/default/__f/index.m3u8
贵州卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8
辽宁卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/liaoningHD/__op/default/__f/index.m3u8
重庆卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8
青海卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/qinghaiSD/__op/default/__f/index.m3u8
黑龙江卫视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/heilongjiangHD/__op/default/__f/index.m3u8

重庆,#genre#

重庆新闻,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/CQTVNewsHD/__op/default/__f/index.m3u8
重庆影视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqyingshiHD/__op/default/__f/index.m3u8
重庆社会,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/CQTVTrendyHD/__op/default/__f/index.m3u8
重庆时尚,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqssgwHD/__op/default/__f/index.m3u8
重庆娱乐,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqwtylHD/__op/default/__f/index.m3u8
重庆农村,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqggncHD/__op/default/__f/index.m3u8
重庆少儿,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqseHD/__op/default/__f/index.m3u8
重庆科教,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f/index.m3u8
爱看导视,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/aikanHD/__op/default/__f/index.m3u8
重庆汽摩,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqcarSD/__op/default/__f/index.m3u8
重庆移动,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/mryyHD/__op/default/__f/index.m3u8
重广融媒,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cqrongmei/__op/default/__f/index.m3u8


数字,#genre#
重温经典,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/cwjdHD/__op/default/__f/index.m3u8
求索纪录,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/qsjlHD/__op/default/__f/index.m3u8
CHC影迷电影,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/chcgqdyHD/__op/default/__f/index.m3u8
CHC动作电影,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/chcdzdyHD/__op/default/__f/index.m3u8
CHC家庭影院,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/chcjtyyHD/__op/default/__f/index.m3u8
北京纪实科教,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/bjayjsSD/__op/default/__f/index.m3u8
欢笑剧场4K,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/hxjc_4K/__op/default/__f/index.m3u8
都市剧场,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/dsjcHD/__op/default/__f/index.m3u8
魅力足球,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/mlzqHD/__op/default/__f/index.m3u8
动漫秀场,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/dmxcHD/__op/default/__f/index.m3u8
游戏风云,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/yxfyHD/__op/default/__f/index.m3u8
生活时尚,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenghuo/__op/default/__f/index.m3u8
法治天地,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/fazhi/__op/default/__f/index.m3u8
金色学堂,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/jinse/__op/default/__f/index.m3u8
东方财经,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/dfcj/__op/default/__f/index.m3u8
中国天气,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/tianqiSD/__op/default/__f/index.m3u8
卡酷少儿,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/bjkakuSD/__op/default/__f/index.m3u8
车迷频道,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/doxtv/__op/default/__f/index.m3u8
书画,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/shuhua/__op/default/__f/index.m3u8
摄影,http://203.186.35.206/tencent.live.cbncdn.cn/__cl/cg:live/__c/sheying/__op/default/__f/index.m3u8
